,Principal Component 0,Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4,Principal Component 5,Principal Component 6,Principal Component 7,Principal Component 8,Principal Component 9,Principal Component 10,Principal Component 11,Principal Component 12,Principal Component 13,Principal Component 14,Principal Component 15,G1,G2,G3
10,-5.439824114510196,-1.9085905945683437,-1.8396611057511012,1.8047182897342424,-0.8015636398760976,0.43759298664161395,-0.07403382364050623,0.6663904462779395,0.06324375486719741,0.07651036605942396,-0.20219740664691346,-0.0720734495555442,-0.1229482066812919,0.39069509795874796,-0.32947301138306295,-0.6623162483606286,2.0,1.0,1.0
11,-1.6125824443752155,-1.7190739489239528,1.233260739383105,-1.655357271133651,-1.429219056855197,-0.3645433590691646,-0.8276871123622375,-1.3875139460007018,0.14802791706508076,0.14105041126562184,0.9212138208791764,1.365489430520613,0.426942438510897,-0.14071563731691056,1.0420819995658264,-0.24836755898645205,2.0,2.0,2.0
12,-3.4715179901070155,-0.24503310675618836,-2.929433159830792,-0.9661820894031713,-0.39651038727515026,0.5869951656529183,0.37648544603636924,-0.0683896307351383,-0.8565553159632235,0.5280327556574544,-0.23873341482335556,-0.2909324456575596,-0.3487323513144062,0.13756591469284918,0.9971632375891736,-0.1869675006266372,3.0,3.0,3.0
13,-3.502941450699116,-1.0344675477234184,-1.6136638716041798,0.47140764307251953,-0.512748323050952,-1.2077894081821468,0.5442558650975082,-0.7361231088745344,-0.11790619325408287,-0.9411679940748323,0.3061581901018587,0.6688189307074086,-0.19807757321151553,0.3644564464580885,-0.4064308160112226,-0.16618173765430716,2.0,2.0,2.0
14,-5.555960421039446,-1.336314338311885,0.5273365385619779,-0.32462794282088164,-1.0313144893449575,-1.6660383060575252,0.9655690518678766,0.09417196841722532,1.4361943219611581,0.3365825755668455,-0.07510839546721038,-0.5751263161238083,1.220972203648668,0.046122542918123455,-0.2888738187921486,0.14839005939235772,3.0,4.0,3.0
15,-1.3960896317089824,-0.914254466920008,-1.6175111877765325,1.8863665118075987,0.07912087869322945,-0.9348431406729868,0.4999230783595363,0.6519839773071502,-1.0304640874955213,-0.411051978628341,-0.303623236799474,-0.5128867887673182,0.41613882434168736,0.17995089938200606,-0.3931928683672898,-0.623908037946451,3.0,3.0,3.0
16,0.5773683148907289,-2.210285189977782,-1.1752506029223595,1.7374030005060346,-0.14447473956169643,1.0688361573516731,-1.0486149946611996,0.24286366660332848,0.2883318605691375,0.7312042148439428,-0.21427688810922818,0.21196996490370876,-0.6674595892560417,0.3275941222702637,0.23086030155232232,-0.3659323991071923,3.0,3.0,3.0
17,-1.537880948875273,-1.6495656633941436,-0.020748143278779895,-1.0096841758670274,0.010538953197067642,-0.32920537051775056,0.33995272880999117,-0.8959256261962991,-0.4433302607010734,-0.6617052948281512,1.4091189733688236,0.6827588055906003,0.7008580308171782,0.32141987270434214,-0.05571073887706981,-0.16335453476188155,1.0,2.0,2.0
18,10.65782826668381,2.940096914384709,-1.0153551122724054,-0.9921955084732073,0.38512132014668093,-2.009112144591327,0.5259645640027725,0.4143069204688349,-0.786630585408541,1.2364374550650026,-1.1319967190731486,1.4192463475347745,-0.7657823375381476,0.9373106574695483,-0.1356002124122964,0.21252665978905907,0.0,0.0,0.0
19,-1.4037968937723748,-0.27749833178207084,-1.584818836705054,-0.9906534858409164,-0.4648286699500649,2.1381830789104983,-0.7328838074155526,0.45698500124984814,-1.2276751056229245,-0.7297284488200939,-1.016792175816316,-0.27874037996935286,0.6697952641633573,-0.11506025381330837,1.4375991700109003,-0.18099437995635756,1.0,2.0,2.0
20,-5.5216393630323966,-2.8992954447506616,-0.4542958090072321,1.7637464126798506,-1.0057089318094539,-0.4158557753859711,2.010168614893073,-0.3370605390288372,0.5893546405113952,-0.702722140341422,-0.5658130014974662,0.17406871173583882,0.06167502395872406,0.6666098739210302,-0.01188865587896387,0.5498588507852504,3.0,3.0,3.0
21,-5.557229373573516,-1.6277106855243548,-2.395740204490358,-1.5455748999944026,0.37780764352865653,-0.4917462148996071,1.5399105730403744,-0.4711194386714609,-0.5011870583691713,0.4132997423467466,-0.3044991947336049,-0.19702617209198814,0.5719076069334761,-0.20860594432643592,0.22999456843116078,-0.8193036960062037,2.0,3.0,3.0
22,-3.479302669468873,-0.022432185735141257,-1.1820782875779463,-1.5236523711774372,-0.1608443970481293,-0.23430187993480783,1.8888027018868183,-0.23181201681823485,1.476515940935046,-1.369911097534229,-0.6880160964552783,-0.08718281118902113,-0.8477689882143832,1.1161289332779136,0.6262394442399963,0.9022353565683182,3.0,3.0,3.0
23,-5.39434027734208,2.358588508200585,-0.7989054571412048,-0.8913282332681196,-0.7377705797190057,-0.9221728868349718,-0.4937839756436602,-1.0373055020217354,0.13385637274406814,-0.6198548534368846,0.34617777819459594,-0.1918845231341675,0.3912744968087061,0.4617497296104884,0.4764848306687539,-0.04983495516450269,3.0,3.0,2.0
24,-3.6038548880489802,-1.909543187298266,-1.0099683073179662,-1.9504969766598914,-0.3374602442972924,0.07636709973352333,-0.3971327747781347,-0.17963086563360647,0.38154107317015734,1.148855149046543,0.7663650622210124,-0.4218647890484315,-0.8028655441373097,0.3453196505552851,-1.1441290603005336,-0.25210762531132325,2.0,1.0,1.0
25,8.559342148103319,-0.03421264827192088,0.46852084708365765,-1.9576158663037957,-1.8421394784582703,2.1805009059631533,0.09453545555340628,2.3052820382207444,-0.2233966902122589,0.9674212576757043,-1.254969713968962,0.3148643779412785,-0.44107988282783606,0.4622585981770714,-0.12467150210045613,-1.1429754658499538,0.0,1.0,1.0
26,-3.5361130208503426,-0.6855087756536412,-0.02772860206562126,-2.0892840574809552,-1.6131493899303815,0.6063817411015,-0.00982273124357611,-0.3227210300499698,-0.8878158407172605,-0.7600362972442499,-0.9136229159864813,-0.5730267065391621,0.7319047445456659,-0.17358632619059491,-0.31028804934288085,-0.7643777799254995,2.0,2.0,2.0
27,-1.329281419187797,0.24193705521719155,-1.159625330993398,2.9622505045532836,-2.673162972310366,1.3207015849094,-0.3554573680286205,0.8857071533777706,-0.5048695231101403,-0.4902697993106538,-1.4315577065446703,0.3319296455871801,-0.638063658536469,-0.6488433419394931,0.6946157697860259,-0.052624920120263985,3.0,4.0,3.0
28,-1.5065578055569506,-1.29549074257115,-1.3732050746675641,-1.5187686342516311,0.7526241623025942,-0.5689865807854275,-0.0922127528782892,-0.4307586044813114,-0.9006201162971842,0.10691234187990988,-0.14979753925510775,-0.29563118778631214,0.12979646476975312,-0.09188343854511591,-0.3775631071656066,-0.1907539864951922,2.0,2.0,2.0
29,10.747015849619237,2.7733727632437075,-4.016739824371457,0.09413215629262198,-0.3063694687410296,0.25554702874721985,-0.34143894585450985,-0.6245045932599006,0.9196210031633439,0.34684340666734537,-0.26522611373216926,-0.015358838095945073,0.2957594132126786,-1.2414012245709456,-1.0031443571382372,-0.1128469457940346,2.0,2.0,2.0
30,-5.404232708770917,0.8262905142633757,-3.2686779529249246,-0.7498361537530778,-0.49715518200048414,0.7017277699258483,1.0269282971372273,-1.7627808866211567,0.7647651443781973,0.4288637743931632,-0.8695533060944257,-0.01625883718152642,0.16934266497701905,0.0798449670106866,-0.5868634597067464,-0.5176798267359579,1.0,2.0,2.0
31,-5.557959637135047,-2.3181584528224217,-1.9123038586132977,-1.7111322991510096,0.01113796862638392,0.7896399534542917,1.077349635884797,-0.3242677577647417,0.11517797082840137,0.3036354640091444,0.3021203121400461,0.8225503966432879,-0.4737372355632609,0.24029434908706557,0.5423199927012694,-0.1967612034392966,4.0,4.0,4.0
32,-5.559245768721901,-1.352316407789261,-1.909576722568747,-1.5996511079602458,0.1920766807003755,-1.1084934687402674,1.4921879531063729,0.5688152015013048,0.9790225390888533,-0.32112471859813385,0.1057013006850602,0.3164329077533314,-0.6835240414676498,0.1820611848534975,-0.1527271745994502,0.44083652787260974,4.0,4.0,3.0
33,-5.560190068703182,-2.1089411340979805,-0.08162460818410704,0.7038106245115507,-0.9538238573293465,-0.7480753933390284,0.8548082978734518,-0.9626592113193595,-0.6698697438398585,-0.42684880358711447,-0.20512736108733653,-0.22666043914018796,0.14192809354955885,0.23133272776770758,-0.32687560325239,1.3959148948735478,1.0,2.0,2.0
34,-5.5114011813466295,-0.31832716581372006,-0.36299930995402313,-1.6148288705937144,0.24162698398433557,-1.3854440999016893,0.6226899298759918,-0.20808296878082438,-0.523919956880375,-1.0356077927426919,-0.8926799520194876,-0.3108086823963622,0.9062262266624592,-0.5013228295460663,-0.2633057290129963,-0.8021279239809529,2.0,3.0,3.0
35,-5.602982874311303,-1.0863425501351847,-0.3629829845469068,-2.2238250222556726,-1.0918641191826244,-0.3727862163015444,2.3181016096632345,0.9903209809965304,0.5770798570218699,0.18894672894587758,1.1858061967619888,-0.8529076775637869,0.8604684514428813,0.12965001845831267,0.3078066603932729,-0.4598851190256841,1.0,1.0,0.0
36,-3.542246574759862,-1.7025799478886967,-1.7054060754338243,-0.5240616838039105,0.17916503018747298,-1.433018345055984,0.04496362630292758,-0.5929905629922692,0.489604350112452,0.27761644775397204,-0.5371333909140491,0.5483846483477366,-0.37114947161440043,-0.4024503138059044,0.36181531045504456,0.3002715640164103,3.0,4.0,4.0
37,1.5172942086119476,-1.5346772128928567,-1.8362561044056398,-1.081504218046018,0.5919792690177066,0.17342236123379726,-0.06052458640831836,2.001541614825361,1.225363943777044,-0.11709886736387647,1.4345394927229909,0.22448959536713006,0.41271940491659326,0.03153432835275375,0.2565313372474156,0.45678138509405014,3.0,4.0,3.0
38,-3.5842113851904145,-2.124536941808222,-1.5399015698720098,-1.7597725472223658,-0.06021656884808065,0.15393593648957096,-0.34628515902940354,-0.1363732175164832,0.4936998096549277,0.8024533889074471,0.5292812006530022,-0.009587823394265055,-0.729594659445025,0.3367066822611973,-0.9758553955013344,-0.13369251095833146,2.0,2.0,2.0
39,2.4166509141496895,-2.55021748674267,1.1791251333807207,0.0017180085336247859,-2.114073400144309,-0.1978553055158449,1.2877465174525347,-0.49254932869915574,-0.19307746544273685,-0.2604978442440051,0.08520826215091958,-0.29985252607370705,-0.35200004130049467,0.6025883812483407,-0.5694106340741144,-0.9435237100027856,3.0,3.0,2.0
40,19.500163823420433,-1.159469528740938,1.1344532016029574,-0.6155133233896156,-1.671557055282768,-0.5365785132298121,-0.1500255637858218,0.8847706107407308,-0.18128837548757984,0.06890710136308018,0.5277380964994831,0.11882660681304813,0.5707381831019805,0.17295326985637377,-0.06390743154093971,0.09242078686768941,1.0,2.0,2.0
41,2.6072094545616094,0.7555743243784413,-3.152663392572409,-0.9557538609517445,-0.4772728419316189,-0.1399726420935,1.0659575960511065,-0.9663071866994728,-0.46018131725003053,-0.15276450051939303,-0.4550707918694769,-0.40097698237937596,0.7697193223087837,0.4751523249230626,-0.03992752547072999,-0.16077184306732228,2.0,2.0,2.0
42,-3.5546635452726854,-1.6900187854265403,-2.3960956131442313,-1.3993723041540345,0.2836534828996514,-0.15112690755341926,0.118196514608746,0.43848633585960944,-0.5441491360921027,0.7786221450666068,0.19054316024152904,0.11184035889382261,-0.03674594818780667,-0.3366452279813744,0.3659987350847297,0.5397251593667143,4.0,4.0,4.0
43,-5.589864898054947,-2.07408590792481,1.0243249554085467,0.9970673028098577,-1.7001648901402437,-1.0004452160144774,2.5191704027829216,-1.149852683781737,-0.43691816814724593,1.1669490501472495,-0.411653547583536,-0.13348023771408754,-0.5503899336017745,-0.29947335098605465,0.19661822556208977,0.005321503187862518,1.0,1.0,2.0
44,8.473779191834886,0.1166328866632212,0.3444662681348912,-2.0405462140799915,-0.8701812196638855,-0.2924176678258585,-0.006776948955059412,0.05811195522422525,-0.2348956812257295,0.9364176920295953,0.668667432867487,0.3448638600111998,0.38099458026840555,-0.685838900314984,0.15299214425445548,1.0937226687978514,2.0,2.0,1.0
45,2.439179802625765,-2.410523693936194,-1.2731385139258562,-2.0151879802872505,-0.27725153204930403,0.019004029561284753,-0.37846355870757914,-0.8508315522850785,-0.5393417062212602,-0.7126154358874557,-0.33867032199934455,0.40858066564793755,0.2995384982184524,-0.07987316203647583,-0.7489811177861898,0.3790976065247137,1.0,1.0,0.0
46,6.6586996105461935,0.6647873976791515,-1.1740772515075995,1.1860265799021983,-1.3184806492130363,0.30891810793300534,-1.4174185638960648,1.5885927275657306,-0.31156485986748006,0.2753522572951376,-0.2511298613146847,-0.904094425333894,-0.1448079498030993,-0.1943202395311307,0.34856293448666453,0.01898122784546069,2.0,2.0,2.0
47,-1.508840585027071,-2.9434990566756203,-0.16148683068829045,1.154076839560207,0.08034340584843275,0.5915907341069816,-0.6889187244037622,-0.6774783604124383,0.7917056411308396,0.37111842059040684,-0.5324705404848127,0.6475335120296183,-0.41556762776299644,0.19399087232247106,0.6773803418897241,1.1844635419354579,4.0,4.0,4.0
48,-3.4790988794405084,-0.36456256792487163,-1.6208570818300578,-1.288889943434537,-0.7392560023470941,-0.051513733868019426,-0.26234252851235335,-0.10347490377451118,0.3939550298756593,-1.1259262571712418,-1.091409565370952,0.5783995691814617,0.4116185484699549,-0.6008223490728506,-0.3994931513932789,-0.43028392831703677,3.0,3.0,3.0
49,-3.494374315591116,-1.5195875958552734,-1.9775203761261362,0.6683829578317255,0.027113541176869118,-1.317842976296813,0.2401335959717699,0.9256087644762423,-0.5458553684555818,1.5753541839959926,0.050110439484159566,0.530114989039374,0.4710344271927187,0.004993819607234021,0.07524701574269582,0.007002449897535958,1.0,1.0,1.0
50,-3.4440070953394297,0.904787658802429,0.043154038244076896,-0.44115050910475506,-1.0635811461372675,0.4292926917967106,-0.23829995072522647,-0.6344988416106221,0.05474683832526648,0.12901168474849586,0.8389338627944442,0.8113933486117058,-1.1299760236887226,-0.6973027756516117,-0.15502245646057328,-0.7545519272534417,2.0,3.0,2.0
51,-3.5321993873933226,-1.390236511961068,-1.173677749029478,-1.519627023737235,-0.4326194433361675,-0.5537619079908633,-0.5479647390967426,0.3519156566338579,0.1468843853964233,-1.0325150787323507,-0.9068314265925091,0.5627358154308486,0.04389207499236796,-0.4669971330726735,-0.15842200874255985,-0.6532804229762595,2.0,3.0,2.0
52,0.6242932941693702,2.757540601923236,-2.6353100015615882,-0.6182892660178214,-0.9406128483032293,-1.6372479050752216,0.6183516101600153,-0.3132251119906643,-0.3364306089448447,0.15925492648675285,-0.317831831595253,1.1764766211274644,0.5549789330079951,-0.6778059105006139,0.7018881546831583,0.38782350504204754,2.0,2.0,2.0
53,-5.403352084378023,0.42735995353548956,-3.161423545790041,-0.4745583405910262,-0.615577521871677,0.707683494924728,-0.354396589067415,0.9154836722746799,-0.6579827934287371,0.3770480204966274,-0.38867297423374797,0.037846808358806855,-0.7945864719372262,-0.5718406968528406,-0.6552999083605734,-0.5750529289836716,1.0,2.0,2.0
54,0.6787049963872932,1.0719137152769609,-1.3357106757881532,2.820582866333163,-2.2401421908318895,-0.18782422015004016,0.3434584077748088,-1.7455980795507877,-0.7132493722034561,-0.2868776615349972,-0.7251646013988005,-0.20933435051366514,0.6518222882275646,-0.9259833369833723,-1.356843434033638,0.2619327311197974,2.0,3.0,2.0
55,2.4981244998249448,-1.0502759657413385,1.5598627277408954,0.7339737954576144,-0.8859088084597552,-1.9349833343936613,-0.825268527740005,-0.49442203690246084,-0.5598540291391488,-0.5428785892289104,-0.6011474364785792,-0.11495405320493761,0.2226522634531606,-0.6898801437341833,-0.099601406356732,0.08763376867588586,1.0,1.0,2.0
56,-5.490177873594768,-2.9233689193728276,-0.6083631190944988,2.0322387815944816,-0.9077980526485587,-0.13815073377488174,0.6088000157266762,-0.37530341392453065,0.14891608356312522,0.39509595853874185,-0.7200998831134431,0.693728575386195,-0.6163606042402919,0.04507951366728914,0.16594103547781122,-0.6123041138983936,3.0,3.0,3.0
57,-1.5444152483538154,-2.4627933055951594,-2.0461411681436035,-1.5540598223207585,-0.21335848129608007,1.226360655737065,-0.03150735558224057,0.7628861162110437,-0.2105880399598263,-0.10383653744303568,-0.0980073311705181,0.15817588119232004,-0.15181824546195152,0.1555722923866429,0.1198013968260184,0.23827457384316653,3.0,3.0,3.0
58,-3.617589104163082,-1.0600320027177377,0.6110758998254071,-2.4583077950430647,-1.3999909047603647,-0.3759731039594134,0.26394266939520294,-0.09529291317944308,-0.07668416841232031,1.0254984743769477,-0.03695426948717401,-0.9207887261038383,0.7742851998938298,-0.7498697473468672,0.48332311806475187,0.02189798010187146,1.0,2.0,1.0
59,-3.50338316184685,-1.292981435209355,-0.5784326649400754,-1.524823768336731,0.29670722028979724,0.17790971956063464,-0.8831741692687212,0.374693610703598,-0.48393326427606215,-0.9636228641773426,-0.8340132028573491,0.7338145700370458,-0.36116548360175293,-0.40790475306589735,-0.3887599919658273,0.23864286234685486,3.0,4.0,3.0
60,0.6270051175155736,0.2868633430225818,-2.513359736336266,0.4875384053957732,-0.1343115264124623,0.5251219174481164,-0.09076370390573418,1.8271499240886122,0.6504740485873459,0.07673911646503259,0.44046604192480865,-0.370607638221839,-0.3620109695994966,0.07341972781642557,-0.21810029508693327,-0.01281404180734821,2.0,2.0,2.0
61,0.6655063326572366,5.109490722669147,-0.6166630187494948,-0.8070095733630143,-1.8179189484675715,-1.1473901337027688,0.4296923938117191,-1.397857551252749,0.35235380825529766,1.0600202000993906,1.816756463317763,1.1084523608506924,-0.2550321858698862,-1.9516062530262468,0.2198134178472997,-0.42912863333868523,2.0,1.0,2.0
62,-1.5298748436186238,-1.2783190623404628,1.840400592852263,1.567396519651259,-1.2868373397859165,-1.4748079150150561,0.6049625679545174,-0.06004098541020273,-0.027798052669987115,1.4893085877683918,0.26377116601474676,-1.0208772037962772,0.12875057834924225,-0.5584234476978459,0.9042726768006515,0.4244679950335824,1.0,2.0,1.0
63,-3.3321191150497875,0.9595398479007506,-2.3519920027807357,0.6855801322764609,-0.3007575288777279,0.20797469240762487,-0.9559733978447229,0.48102464510031295,1.4927052877338134,0.02123626261577548,-0.4629255680337004,-0.08857590607926015,-0.1300429127878219,0.21293762876444383,-0.0771247738479069,-0.5169634293120903,2.0,1.0,1.0
64,-5.344422659879725,0.5891589219545662,-2.089726294523083,2.2228707944111004,-1.272617440040343,-0.4016812614098191,0.0366419998018963,-0.4028464573122436,0.3226434807835621,1.1131308584930817,-0.47739072926376963,0.19571226956157464,-0.2232304304819508,0.11051447633847297,1.3335844967826844,0.4021855967405344,2.0,2.0,2.0
65,-3.4446052569480807,-1.1970812747333364,-0.6077738227863045,2.4285607557717657,-0.14195195268707367,-0.9887204248334172,0.9206715251951503,-0.8958092371721725,-0.32164939848467367,-0.24612310694007375,1.0809713829148104,1.2580491779845882,-1.0203446277199903,0.0013063715545699795,0.3947342979347931,0.1792175689167013,4.0,3.0,3.0
66,-1.2632108135907631,1.3155113394752145,-3.0969100685952338,1.834688013106343,-2.1027927778748015,2.680662458789518,-0.5886260983333812,0.5514298813776484,3.0080535254139753,0.9752892642328692,-0.03158908647291111,0.1358510703265984,0.556438643846956,-0.4386783026762219,-0.6890501456703169,1.4326412911793924,3.0,3.0,2.0
67,-1.5167201704462454,-0.5177664829567803,0.1773825838155759,-1.6272723590295637,-0.30289517443744285,-0.529409780163888,-1.7752210078759907,-0.19767495479532793,1.541791742235249,-0.48135636201530096,-0.6062586507557084,0.518002194823783,-0.5747404045029614,0.16062781430776416,-0.48339344756834784,0.02629235204681251,1.0,1.0,0.0
68,-3.4811812171270673,-0.34778636264972307,-0.005764906684436113,-0.6779040010147684,-1.9364059919391479,1.2552131033976872,-1.6224277256624897,-0.8418898466854879,-0.8412534581833142,0.1354650661551132,0.09229158313671379,0.563428999574198,-0.5964191119623676,0.06242012216712458,0.35461864592927445,-0.9093707348475515,1.0,1.0,1.0
69,6.485592762879969,-0.5848009570923555,0.3592051192993169,-0.2182789724083885,-2.1223789655665493,-0.5994296599561864,-0.14816108019159754,-1.1753573623974545,2.4320076599662426,-0.03746132806058549,0.6786266025408331,0.6173574666686238,0.997525168259971,0.4481068988202391,0.557594357441988,0.7608720031294536,4.0,4.0,3.0
70,-5.560584145061486,-1.1937298270200631,0.6838511972428256,-1.8638993810676465,-0.13541702831845973,-0.14109124435963147,-0.89181692904641,-0.47549981703709515,1.8524502404325134,-0.48475541923085774,0.16996897757514354,0.7247886495589922,1.2669798654056514,-0.14234173383756957,0.8193090988505672,0.04536324546399344,3.0,3.0,3.0
71,-5.539953764760873,-1.9150845409893562,-0.42278188323229615,0.3186088342044918,-0.8541131415664435,-0.4770533147726043,-1.0128165465224632,0.7683015158246117,1.2178653814377696,-0.781040573641061,-0.37239812704732805,0.44712821750194187,0.3004628308180828,-0.1445190413563948,-0.24571293897271126,1.8128353289578687,2.0,2.0,2.0
72,-3.4059972474625533,2.3494625069205917,0.41751533299380644,-1.428405112663137,-2.501953457738439,-0.05205355021494657,-1.231155766519764,0.9570471848348358,0.1565620665562599,0.559701748728266,-0.5898885211908789,0.4384595136280454,0.8827331108598536,1.0885398701724462,-0.7541595904656265,0.013442331723464885,1.0,0.0,0.0
73,-3.488105813737153,0.1566516465233318,0.19487726192798732,-1.851896420189114,-0.5951020871139863,-0.21368113565923283,0.7691582790410922,-1.0104361912548823,-0.20911998543442753,-1.3702560153554952,-1.1435053723091206,0.19533712765194267,0.44762503338040655,-0.18912599143451456,0.4570073275013766,0.5730728994999519,2.0,2.0,3.0
74,25.54939613107474,-0.11720278137120628,-1.390306359265752,-1.7771123554757569,-1.1912825754284924,0.17582237219385974,-0.49242481772197944,-0.835696490118727,0.23757440650624778,0.5920464946228554,-0.18120120304720755,-0.6952022429968853,-0.1298724823338132,-0.12744794221458514,-0.08315852167274726,-0.26325703565438385,2.0,2.0,2.0
75,0.5570864186678316,-0.13042864057621842,-2.4558532430842273,-1.0790958821345695,-0.8001572342123591,0.26237715599964917,-0.2650749185421885,-0.3815696949172796,0.32011353012685706,-0.7255020014584004,-0.767724967854655,0.1761905769733934,0.2747468912943753,0.031775892340642965,-0.11435989696463235,-0.3882718879614625,1.0,1.0,2.0
76,2.4467745282310953,-2.0985564591385635,0.9442556905323609,1.6110514836828695,-1.885707356392484,-1.7816906233608945,-0.3215589083377368,0.658076044578759,2.0173617031046764,-1.3105598759613442,-0.06491184092618416,1.5951856419666628,-0.6349527801711773,-0.2968575636890657,0.7306589799456776,1.5645067177491472,2.0,2.0,2.0
77,-5.448469489074119,-0.3727364320215204,0.7436022921354285,0.4067359216189042,-0.6942984976928087,0.13212770933033047,-2.084408773601506,-1.6266863175048318,0.6025140059247436,-0.11485943082327496,-0.4408492751697282,-0.3553616326408446,0.5040933568491629,0.9016847063650151,-0.24089405514648837,0.3846508949525311,2.0,2.0,2.0
78,-3.476043188113821,-0.19031723914871965,2.321091068551768,-0.622976367742295,-0.32779074386559476,-1.1059830285119459,2.8715286811072347,0.8447549035104891,0.15140920757221546,0.10271368408867937,-0.6913293920810953,1.4738477711921663,1.1097451029408008,1.1443976626304437,-0.3629165299380252,-0.33562449255618254,1.0,1.0,2.0
79,6.5248683775461735,-1.2600025902330676,-0.9242080225243039,0.4270409642411683,-0.64876585161737,0.01054916297619356,0.3925440636598631,1.8474993037789076,0.31564957392451215,0.06355314352046777,0.8057701144574535,-1.1383432150306925,-0.5685198712698714,0.5345240615751685,-1.0082301208661273,0.15462800622135203,0.0,0.0,0.0
80,-3.489940005413362,-0.6703354702646993,-0.3395975759250176,0.03406884811951189,-2.1222861519272427,1.4860092691053264,0.4822174506227193,0.04786494811795056,-0.7813397945238394,1.0012093241522702,-0.06151578214360057,-0.9107066653561822,0.11560628020746157,0.10464758432962414,0.5472481255732635,0.05559312411790988,2.0,2.0,2.0
81,-1.5750335754785159,-0.9965350324781049,-0.47747801248056576,-2.0280706068253447,-0.907394536306067,-0.32696566542852906,-0.374589331032253,-1.324118633383227,0.1698201645092989,0.07595046828641938,-0.2666691215163186,-0.8422774648117171,0.8223834422758824,0.41575696119343897,-0.6580832618692992,0.22416259526966648,2.0,2.0,2.0
82,4.451247477561192,-0.9745775961409838,-0.885742389989201,-1.694341305758969,-0.6778299144812855,-1.930160139944948,-0.7316091383857525,0.6447922594361652,0.23303006810852026,-0.3738251466022024,-0.353707484091258,0.13300500001061,-0.24136024122424263,-0.40907610954691376,-0.07642049680153257,-0.9213344204662189,1.0,0.0,0.0
